"year2016","year2018","year2019","ss.500","sharp_hm.500","sharp_tb.500","ldev.100","imp.500"
1,0,0,0.00342075247317553,0.388795286417007,0.0188607238233089,0.142857149243355,0
1,0,0,0,0.456399738788605,0.0193412955850363,0.122448980808258,0
1,0,0,0,0.346530169248581,0.0235028117895126,0.16326530277729,0
1,0,0,0,0.11702361702919,0.0107347723096609,0.0816326513886452,0
1,0,0,0.119726337492466,0.485785752534866,0.0141660217195749,0,0
1,0,0,0.0228050164878368,0.0553919896483421,0.00700412224978209,0.265306115150452,0.0228050164878368
1,0,0,0.0741163045167923,0.107474461197853,0.000400569435441867,0,0.119726344943047
1,0,0,0.103762827813625,0.424244314432144,0.00508683314546943,0.183673471212387,0
1,0,0,0.0250855181366205,0.34159192442894,0.0203862339258194,0.448979586362839,0.00798175577074289
0,0,0,0,0.413224458694458,0.0325060039758682,0.183673471212387,0
1,0,0,0,0.413224458694458,0.0325060039758682,0.183673471212387,0
0,0,0,0.0148232607170939,0.441198378801346,0.0327546969056129,0.28571429848671,0
1,0,0,0.0148232607170939,0.441198378801346,0.0327546969056129,0.28571429848671,0
0,0,0,0.0148232607170939,0.507619023323059,0.0166758373379707,0.367346942424774,0
1,0,0,0.0148232607170939,0.507619023323059,0.0166758373379707,0.367346942424774,0
0,0,0,0,0.361799240112305,0.0100027238950133,0.346938788890839,0
1,0,0,0,0.361799240112305,0.0100027238950133,0.346938788890839,0
0,0,0,0.0604332946240902,0.089668296277523,0.00677965674549341,0,0
0,0,0,0.0718358010053635,0.314021229743958,0.0151275666430593,0,0
1,0,0,0.0718358010053635,0.314021229743958,0.0151275666430593,0,0
0,0,0,0.0467502847313881,0.365381628274918,0.0181240569800138,0,0
1,0,0,0.0467502847313881,0.365381628274918,0.0181240569800138,0,0
0,0,0,0.0136830098927021,0.268930971622467,0.0544958934187889,0.142857149243355,0
0,0,0,0.0273660197854042,0.0583160296082497,0.00708096148446202,0,0.00456100329756737
0,0,0,0.0148232607170939,0.096403107047081,0.0176033731549978,0.061224490404129,0
0,0,0,0.0136830098927021,0.111139878630638,0.0172173269093037,0.183673471212387,0
0,0,0,0,0.101875863969326,0.024790508672595,0.183673471212387,0
0,0,0,0.0547320395708084,0.0766783133149147,0.0318916290998459,0,0
0,0,0,0.0364880263805389,0.116280600428581,0.0533264055848122,0.16326530277729,0
0,0,0,0.0125427590683103,0.0854874476790428,0.0560627952218056,0.265306115150452,0
0,0,0,0.0136830098927021,0.465199619531631,0.0288898721337318,0,0
0,0,0,0.00912200659513474,0.428721725940704,0.0264596380293369,0,0
0,0,0,0,0.342936664819717,0.0411872081458569,0,0
0,0,0,0,0.30776172876358,0.0400224179029465,0,0
0,0,0,0,0.456979781389236,0.0655774548649788,0,0
0,0,0,0,0.281797409057617,0.0532510541379452,0,0
0,0,0,0,0.296369731426239,0.0549380443990231,0,0
0,0,0,0,0.379748582839966,0.0461627468466759,0,0
0,0,0,0.0478905364871025,0.348981142044067,0.0292300544679165,0,0
0,0,0,0.00342075247317553,0.424894869327545,0.00270294048823416,0,0
0,0,0,0.00456100329756737,0.217131406068802,0.00298710260540247,0.0204081628471613,0
0,0,0,0.0193842649459839,0.406703978776932,0.00651483982801437,0.061224490404129,0
0,0,0,0.0114025082439184,0.162184223532677,0.00220884778536856,0,0
0,0,0,0.00342075247317553,0.354598850011826,0.00549521297216415,0.102040819823742,0
0,0,0,0,0.586345314979553,0.00904330424964428,0.16326530277729,0
0,0,0,0,0.595503389835358,0.0109601700678468,0.224489793181419,0
0,0,0,0.0809578076004982,0.379382818937302,0.000836756604257971,0,0
0,0,0,0.11288483440876,0.565505862236023,0.00124753953423351,0.102040819823742,0
0,0,0,0.0399087816476822,0.546732425689697,0.0022944922093302,0,0
0,0,0,0,0.527495741844177,0.00278555927798152,0,0
0,0,0,0.0193842649459839,0.435140639543533,0.00067180470796302,0,0
0,0,0,0,0.18870835006237,0.00323877693153918,0.16326530277729,0
0,0,0,0,0.432948976755142,0.00479205697774887,0,0
0,0,0,0.0159635115414858,0.520922780036926,0.00519531639292836,0,0
0,0,0,0.296465218067169,0.439642369747162,0.00215316936373711,0,0
0,0,0,0.00912200659513474,0.0345008298754692,0.00260685128159821,0.0408163256943226,0.0741163045167923
1,0,0,0.124287344515324,0.451813966035843,5.86129463044927e-05,0,0
1,0,0,0.00342075247317553,0.66371762752533,0.00079302821541205,0,0
1,0,0,0.00228050164878368,0.599492013454437,0.000110823668364901,0,0
1,0,0,0,0.610971093177795,6.42945160507225e-05,0,0
1,0,0,0,0.463201880455017,7.82607094151899e-05,0,0
1,0,0,0,0.514014899730682,0.000322474865242839,0,0
1,0,0,0,0.362770766019821,0.00198077806271613,0,0
1,0,0,0,0.445252001285553,0.00198907544836402,0,0
1,0,0,0,0.510132491588593,0.000812407117336988,0,0
1,0,0,0,0.500586450099945,0.000648235145490617,0,0
1,0,0,0,0.339680552482605,0.00307664205320179,0,0
1,0,0,0,0.362792789936066,0.00759410485625267,0,0
1,0,0,0,0.361485123634338,0.0197247713804245,0,0
0,1,0,0,0.361485123634338,0.0197247713804245,0,0
0,0,1,0,0.361485123634338,0.0197247713804245,0,0
1,0,0,0,0.360793173313141,0.0363342352211475,0,0
0,1,0,0,0.360793173313141,0.0363342352211475,0,0
0,0,1,0,0.360793173313141,0.0363342352211475,0,0
1,0,0,0,0.216474279761314,0.0142375556752086,0,0
0,1,0,0,0.216474279761314,0.0142375556752086,0,0
0,0,1,0,0.216474279761314,0.0142375556752086,0,0
0,1,0,0,0.231772094964981,0.029174929484725,0,0
1,0,0,0,0.146476313471794,0.00641478458419442,0,0
0,1,0,0,0.146476313471794,0.00641478458419442,0,0
0,0,1,0,0.146476313471794,0.00641478458419442,0,0
1,0,0,0,0.309217512607574,0.00168093550018966,0,0
1,0,0,0,0.480365544557571,0.0183230489492416,0,0
1,0,0,0,0.492461442947388,0.0400407798588276,0,0
0,1,0,0,0.492461442947388,0.0400407798588276,0,0
0,0,1,0,0.492461442947388,0.0400407798588276,0,0
1,0,0,0,0.152412489056587,0.00145299977157265,0,0
0,1,0,0,0.346959978342056,0.00748382089659572,0,0
0,0,1,0,0.346959978342056,0.00748382089659572,0,0
0,1,0,0,0.39855694770813,0.00932827964425087,0,0
1,0,0,0,0.449857026338577,0.0042861569672823,0,0
0,1,0,0,0.449857026338577,0.0042861569672823,0,0
0,0,1,0,0.449857026338577,0.0042861569672823,0,0
0,1,0,0,0.492958307266235,0.0523658767342567,0,0
0,0,1,0,0.492958307266235,0.0523658767342567,0,0
0,1,0,0,0.449131667613983,0.00764366239309311,0,0
0,0,1,0,0.449131667613983,0.00764366239309311,0,0
0,1,0,0,0.486087262630463,0.0013164693955332,0,0
0,0,1,0,0.613521695137024,0.000436493632150814,0,0
0,1,0,0,0.639250099658966,0.000240173394558951,0,0
0,1,0,0,0.562139689922333,0.00361230503767729,0,0
0,1,0,0,0.566871821880341,0.000556712038815022,0,0
0,0,1,0,0.566871821880341,0.000556712038815022,0,0
0,1,0,0,0.571966528892517,0.000357465673005208,0,0
0,1,0,0,0.480106800794601,0.000499396177474409,0,0
0,0,1,0,0.480106800794601,0.000499396177474409,0,0
0,1,0,0,0.630431830883026,0.000421581149566919,0,0
0,1,0,0,0.374467551708221,0.00107271515298635,0,0
1,0,0,0,0.1871068328619,0.000881956017110497,0,0
1,0,0,0,0.520279467105865,0.000377057789592072,0,0
0,1,0,0,0.520279467105865,0.000377057789592072,0,0
0,0,1,0,0.520279467105865,0.000377057789592072,0,0
0,1,0,0,0.54376482963562,0.000831813958939165,0,0
1,0,0,0.0467502847313881,0.481291860342026,6.85645645717159e-05,0,0
0,1,0,0.0467502847313881,0.481291860342026,6.85645645717159e-05,0,0
1,0,0,0,0.591190576553345,0.000337115983711556,0,0
0,1,0,0,0.591190576553345,0.000337115983711556,0,0
0,0,1,0,0.591190576553345,0.000337115983711556,0,0
0,1,0,0,0.523235440254211,0.000280549022136256,0,0
1,0,0,0,0.511371493339539,0.00133747910149395,0,0
0,1,0,0,0.511371493339539,0.00133747910149395,0,0
0,1,0,0,0.523235440254211,0.000280549022136256,0,0
0,0,1,0,0.523235440254211,0.000280549022136256,0,0
0,1,0,0,0.51893413066864,0.00425942149013281,0,0
0,1,0,0,0.535436630249023,0.000576744205318391,0,0
1,0,0,0.0102622574195266,0.475966423749924,0.00030794512713328,0,0
0,1,0,0,0.615763902664185,0.000591714284382761,0,0
1,0,0,0.00114025082439184,0.55642169713974,0.000515206658747047,0,0
0,1,0,0.00114025082439184,0.55642169713974,0.000515206658747047,0,0
1,0,0,0.00114025082439184,0.532667577266693,0.000485648983158171,0,0
1,0,0,0.0421892814338207,0.359613806009293,0.000451321480795741,0,0
1,0,0,0.0535917915403843,0.105182491242886,0.0902228504419327,0.306122452020645,0
1,0,0,0,0.128743171691895,0.130940675735474,0,0
